,year,term,country,c_all,c_within_3days,c_4to6days,c_7to13days,c_14to20days,c_21to27days,c_28to90days,c_91days_to_1year,c_male_all,c_male10s,c_male20s,c_male30s,c_male40s,c_male50s,c_male60s,c_male_over70,c_female_all,c_female10s,c_female20s,c_female30s,c_female40s,c_female50s,c_female60s,c_female_over70,c_japan_first,c_japan_second,c_japan_third,c_japan_fourth,c_japan_fifth,c_japan_sixth_to_ninth,c_japan_10_to_19,c_japan_over20,c_japan_zenkai_hajimete,c_japan_zenkai_ari,c_japan_zenkai_1year,c_japan_zenkai_3year,c_japan_zenkai_5year,c_japan_zenkai_10year,c_japan_zenkai_over10year,c_japan_pastyear_0,c_japan_pastyear_1,c_japan_pastyear_2,c_japan_pastyear_3to5,c_japan_pastyear_6to9,c_japan_pastyear_over10,c_single,c_partner,c_family,c_colleague,c_friend,c_doukou_other,c_hotel,c_ryokan,c_condo,c_ryo,c_friend_house,c_hostel,c_capsule,c_yuryo,c_stay_other,c_no_stay,c_tour,c_package,c_own,c_store,c_web,c_phone,c_income_500,c_income_1000,c_income_2000,c_income_3000,c_income_over3000,c_income_unknown,c_fsa,c_lcc,c_ship,a_all,a_within_3days,a_4to6days,a_7to13days,a_14to20days,a_21to27days,a_28to90days,a_91days_to_1year,a_male_all,a_male10s,a_male20s,a_male30s,a_male40s,a_male50s,a_male60s,a_male_over70,a_female_all,a_female10s,a_female20s,a_female30s,a_female40s,a_female50s,a_female60s,a_female_over70,a_japan_first,a_japan_second,a_japan_third,a_japan_fourth,a_japan_fifth,a_japan_sixth_to_ninth,a_japan_10_to_19,a_japan_over20,a_japan_zenkai_hajimete,a_japan_zenkai_ari,a_japan_zenkai_1year,a_japan_zenkai_3year,a_japan_zenkai_5year,a_japan_zenkai_10year,a_japan_zenkai_over10year,a_japan_pastyear_0,a_japan_pastyear_1,a_japan_pastyear_2,a_japan_pastyear_3to5,a_japan_pastyear_6to9,a_japan_pastyear_over10,a_single,a_partner,a_family,a_colleague,a_friend,a_doukou_other,a_hotel,a_ryokan,a_condo,a_ryo,a_friend_house,a_hostel,a_capsule,a_yuryo,a_stay_other,a_no_stay,a_tour,a_package,a_own,a_store,a_web,a_phone,a_income_500,a_income_1000,a_income_2000,a_income_3000,a_income_over3000,a_income_unknown,a_fsa,a_lcc,a_ship
116,2019,2,UK,177981.9744,93487.7805,69955.184,156703.761,227456.483,334917.1933,377584.6181,,172508.7022,56930.6816,185984.4537,190930.5579,250637.4928,126176.3399,71132.1904,80335.7565,186647.546,63500.0,160807.9727,164472.5797,330821.5106,169519.8777,41663.6215,177903.0956,166177.1658,214713.6205,93241.5053,202912.246,613805.984,98000.0,273551.85,,166177.1658,222877.2736,135056.6784,324082.4138,167022.2773,266205.9732,137812.7507,181049.1371,131433.6339,,162200.0,,,191450.4823,173311.4361,191614.129,109710.0,139632.3076,,184545.1154,205825.3208,,255552.3648,205865.0971,182875.4404,179244.6488,195204.0816,114498.3926,,52013.454,77839.2417,218239.3633,127081.5926,203162.2644,173155.1886,126677.0586,117360.3207,341566.4312,167048.464,20050.0,179148.5162,182243.7474,140757.2418,,134,2,13,75,36,5,3,0,82,1,21,28,11,10,6,5,52,1,10,14,11,9,5,2,106,12,7,4,3,1,1,0,106,28,9,9,3,5,2,125,8,0,1,0,0,35,58,27,1,13,0,113,42,0,1,10,11,5,19,17,0,18,17,99,43,88,3,6,5,4,2,1,116,120,14,0
117,2019,2,Germany,223770.9623,26788.0225,72230.4187,172348.4764,288277.0652,278350.6697,345180.38,,239413.1719,277816.2177,257368.4879,225242.9995,269160.2393,240068.3184,224539.1675,111870.911,199363.1511,96008.3193,222688.1554,214752.6606,130591.3969,194439.5651,83333.9475,,217984.1887,237010.2801,252557.4893,260128.679,140435.6496,159279.9632,281422.9525,194754.5218,217984.1887,236755.4053,252287.667,221861.6466,258858.1553,212395.1762,195550.4593,219118.7023,253122.1178,456793.49,32000.0,,,240517.7672,215294.3838,161876.8264,79012.928,270799.6566,180865.5305,232590.8162,262211.3302,309890.0,211650.4304,148741.8696,269128.795,229256.2476,237358.599,158896.8255,,80004.2663,223950.83,231164.3403,178853.0235,233679.2259,65375.4578,233228.284,206506.1939,272513.8184,231150.0,,223503.4372,229324.6985,150460.6952,,164,3,15,58,59,23,6,0,100,3,25,36,16,11,6,3,64,3,28,18,8,6,1,0,113,25,8,8,2,3,4,1,113,51,22,13,6,3,7,142,20,1,1,0,0,46,52,31,1,33,1,141,41,1,2,15,27,10,15,8,0,8,2,154,22,139,3,9,13,3,1,0,138,153,11,0
118,2019,2,France,241302.4831,,97218.4524,179356.8369,220351.4346,445859.0764,462022.6371,,264908.1702,163501.45,275192.5427,281286.227,242390.9921,254684.141,234982.0017,,200333.0016,91838.4225,241964.3798,205617.5382,171095.9517,192731.7674,297636.5074,,234483.7689,308481.7827,211720.2773,330249.3475,224605.0,240433.2614,155865.3463,,234483.7689,263006.1153,210332.1851,227914.0062,316558.6986,1088032.7101,,243740.9453,206127.1993,209878.09,163501.45,276368.1333,,256971.02,245450.3463,176332.4094,,288942.9886,171525.4828,249287.2101,272456.8625,,,232033.2405,270389.5908,208711.873,280842.6028,264597.1278,,171459.5827,85389.3776,255352.9249,188740.2185,253504.4382,176782.3107,303465.4676,329762.6154,,,,229081.3784,248824.9095,151744.1123,,109,0,7,42,39,9,12,0,69,1,24,20,14,7,3,0,40,3,7,17,7,4,2,0,83,12,7,1,2,3,1,0,83,26,8,14,3,1,0,101,5,1,1,1,0,34,36,19,0,17,3,80,31,0,0,6,20,10,21,6,0,8,5,96,18,89,2,8,7,0,0,0,94,100,9,0
119,2019,2,Italy,165444.1102,,95017.5228,140076.4209,209475.7425,236048.6056,279127.7445,,175671.4062,,243626.7557,156711.5969,196691.0256,104788.5602,102006.9246,,150234.9395,,200592.5648,132888.2951,141900.0,17489.8408,50952.465,38537.31,160589.8878,168594.6875,,308081.2,222000.0,,,,160589.8878,190062.7114,261445.7002,301500.0,111729.2185,93827.852,55800.0,157825.2923,245360.9973,308081.2,,,,181937.1132,173443.6542,66764.8827,,214058.3369,38537.31,169229.4941,180728.5239,,,279127.7445,163143.2038,196057.1545,176389.8934,144860.3537,,70041.4858,33582.2837,198019.3243,105521.691,185373.2645,170939.4035,308679.9015,226869.9414,202960.7136,,431523.6,143516.3942,167414.0059,55800.0,,55,0,6,29,14,3,3,0,33,0,8,17,4,2,2,0,22,0,11,5,2,1,2,1,46,7,0,1,1,0,0,0,46,9,4,1,2,1,1,51,3,1,0,0,0,17,26,6,0,5,1,48,18,0,0,3,7,3,3,8,0,6,6,43,13,38,4,3,4,2,0,1,45,54,1,0
120,2019,2,Spain,184719.6727,,71874.707,169069.8529,195446.319,426107.098,161112.2985,,168341.8044,,260961.9407,143967.2513,131625.3164,143341.406,166002.9,,224495.3265,,108570.6624,196502.5401,248161.1062,367345.7282,129630.585,,180430.3533,235987.6628,88056.1493,,,,,,180430.3533,201972.3033,85327.1894,165420.9428,133334.316,128165.3353,418721.2973,193794.5868,77869.9659,105124.121,,,,126777.5744,196015.2716,180954.4998,,204582.2204,,192115.6631,252009.8572,,,95874.6373,206124.3717,332813.562,272841.517,369599.2725,,47632.831,92745.1047,208255.9457,102339.8137,204317.7505,,138823.0895,178396.3765,37000.0,,,194133.6295,190931.7847,55250.0,,56,0,3,35,14,3,1,0,39,0,8,18,8,4,1,0,17,0,4,5,3,4,1,0,45,9,2,0,0,0,0,0,45,11,4,1,1,2,3,52,3,1,0,0,0,6,25,16,0,9,0,52,14,0,0,5,7,4,2,3,0,8,3,45,13,43,0,5,1,1,0,0,49,54,2,0
121,2019,2,Russia,144100.6396,35346.5613,122701.5123,144189.717,126997.053,284573.0231,81000.0,,162275.1263,107769.6096,208519.8638,148077.2739,127612.2957,102901.395,,,123711.9382,118063.36,120777.3903,182135.556,120669.6782,102756.9527,43933.095,,151750.3334,139980.3229,133998.9394,135773.5345,163773.3006,40050.0,142491.9602,74725.5777,151750.3334,131476.7023,128333.5991,143916.2247,292250.2027,49946.8835,122966.4661,147630.818,112160.6261,173381.7337,128106.7947,,,189126.9225,139981.0169,115756.1818,146520.7911,131019.058,147819.6726,152097.1221,323609.058,90000.0,,67381.9218,145587.9818,277346.4648,170430.2711,239541.2,,135413.0556,55205.3813,149941.7595,128898.4803,152674.5005,87193.5255,196916.3828,134000.0,,,340500.0,133313.7453,141730.7697,236453.2376,,89,7,9,58,8,6,1,0,46,4,16,10,12,4,0,0,43,1,12,10,9,7,4,0,48,15,3,5,3,1,8,6,48,41,21,14,1,2,3,68,12,5,4,0,0,19,24,21,5,18,2,69,5,1,0,8,7,3,8,2,0,3,4,82,30,57,2,9,1,0,0,1,78,86,3,0
122,2019,2,USA,175621.4383,40210.4677,98567.871,179449.7747,240043.0916,369024.6233,388259.1358,,177441.0406,194264.5802,165103.741,193438.9026,191351.4436,203776.967,142827.8989,125473.8893,172898.6132,141537.5393,161188.6318,181048.7097,182634.1473,175827.4835,193810.2558,163666.427,176826.1093,167481.1157,154852.8991,197497.2725,225366.2827,185596.6923,161480.4766,137604.4311,176826.1093,173142.6569,197961.3246,163600.8885,154447.915,166964.9259,147941.8696,172690.9357,209336.0135,221836.5096,116008.4905,187153.3833,54025.0,185217.0772,184637.8826,160265.8817,212114.9339,169324.9743,142987.5575,187766.2165,212725.1277,213192.6136,,148711.7583,143045.6835,199812.7983,195043.8043,147943.6026,2750.0,60811.8943,92956.3685,189592.1464,135012.7061,186440.2158,139592.6885,169953.5627,179044.5983,195816.408,159642.1291,262807.8605,171870.6589,179122.3081,101616.5473,,906,45,151,537,142,19,12,0,543,13,198,149,72,51,35,25,363,12,123,100,40,47,26,15,607,139,55,28,26,22,18,11,607,299,107,101,24,26,41,799,77,14,13,2,1,257,241,224,8,164,12,682,165,4,0,84,77,22,175,40,1,62,47,797,157,713,36,26,74,63,19,19,705,865,41,0
123,2019,2,Canada,156543.9049,17037.1953,81134.9841,137650.2596,198627.5079,279465.243,119214.0249,,160204.4857,207062.6742,146008.7643,234979.0829,110785.5327,161209.5321,89408.1604,3950.0,150817.9672,,126738.3016,221336.0384,180643.1817,145880.8601,67271.4994,210327.64,153427.4783,182186.6943,125012.621,192678.38,147335.2866,99084.7913,246059.7636,79644.0036,153427.4783,164110.0881,143048.9001,175976.7611,122732.5473,43670.285,255619.3638,157803.013,148022.5749,,,70500.0,,168095.9273,149980.9987,142890.6197,,169966.1524,125281.8107,170066.4722,178872.574,,189000.0,125622.4451,157393.0898,139792.0364,198271.0616,105648.5889,,42132.5461,74952.0737,172625.3829,109744.5715,174139.6162,65389.1502,150341.191,179125.0106,239411.3976,206146.9636,,149315.6604,159359.5577,117774.3504,,176,3,23,79,53,13,5,0,108,3,46,28,11,8,10,2,68,0,24,16,5,14,8,1,125,27,7,1,3,4,5,4,125,51,15,22,6,2,6,161,14,0,0,1,0,38,54,40,0,41,3,130,44,0,1,9,26,5,41,14,0,13,11,152,39,132,5,15,9,9,3,0,140,164,12,0
124,2019,2,Australia,187565.6879,32384.3399,91278.4745,169072.7713,197604.1844,268316.2802,416162.7132,,183525.8853,275992.82,250974.655,182766.5814,164837.9496,166875.3874,112043.5633,122887.9075,192629.1907,124549.812,231498.9421,205214.3844,229638.8245,141340.31,155942.7364,140594.5683,188588.9855,187659.4399,151409.3167,197418.4843,202157.1645,211525.1675,201946.6667,171705.9777,188588.9855,185207.6673,179856.443,208806.8385,167630.9971,220003.8741,114212.3936,188211.8196,211906.8067,85894.779,180390.7824,,,207868.5632,177722.9718,184363.5184,227238.2515,207454.7104,109908.6792,186726.3955,224228.4617,,,227028.7101,245426.1791,203620.554,229972.9604,168911.9398,,83525.7652,55203.1429,222693.0519,164396.4032,199052.5476,131817.9981,170351.1713,240106.7264,246875.9395,197185.2497,,177576.6132,189381.4515,159002.2826,,243,2,23,115,70,24,9,0,136,2,40,30,12,17,25,10,107,1,31,27,9,12,16,11,169,38,13,8,5,5,3,2,169,74,19,22,12,12,9,224,12,4,3,0,0,41,107,52,2,36,5,216,54,0,0,7,18,7,41,22,0,40,17,186,74,166,3,15,21,17,6,0,184,229,14,0
125,2019,2,Other,183723.0672,53606.9872,105903.9376,141811.0997,240597.7334,307563.1495,312751.7676,93827.852,177844.8819,114336.6219,168242.0106,181638.8632,244131.5972,179647.9404,141876.1669,120048.9567,191150.4475,149792.5634,183989.4514,208506.5376,168114.8794,228696.5384,198531.1765,35401.9764,179095.2106,227397.7691,187479.3066,191795.3724,210043.8229,164933.0338,83937.809,,179095.2106,199899.9086,184072.1252,230251.5259,181040.419,188500.1242,322841.8855,183680.2725,198987.6021,83548.9866,86000.0,,,203098.769,187973.5858,156004.5192,,182491.9835,236447.6796,192759.5217,226026.3411,101043.1689,359261.907,121241.2873,178332.8597,170607.0543,223440.3539,299360.9501,,47922.3854,87665.9652,199380.2396,149839.9003,193377.3015,92631.4505,168573.4037,213377.4871,232006.3722,221442.1308,,181946.1222,189724.4283,135104.0697,,252,4,40,106,66,20,15,1,139,6,52,39,18,13,8,3,113,4,41,30,15,11,10,2,195,25,11,8,4,7,2,0,195,57,28,16,7,5,1,224,24,3,1,0,0,64,70,55,0,61,2,200,53,2,1,18,48,9,31,4,0,17,13,222,45,202,5,22,14,5,1,0,210,222,30,0
126,2019,3,South Korea,60056.5541,44078.9899,60595.885,97726.6574,128673.3944,196151.9629,403905.2183,,65735.497,52559.3848,59890.2647,66261.5301,67439.1649,51859.6542,89628.711,132699.5367,51614.3286,25715.6348,57212.3117,58669.1954,44263.9282,33423.8337,26739.4282,28283.6157,52390.1639,56118.5997,54899.9026,73309.1535,40934.4395,60639.3851,77631.0344,75964.2891,52390.1639,62026.8223,61663.9154,63431.958,58329.9448,54501.2459,69473.2539,58390.678,60744.3084,57535.2943,66339.663,66586.4354,101595.8733,68954.7779,54660.544,54740.4657,118720.0,62208.6726,54536.2,59139.1481,59298.7644,87921.5454,20888.4583,48246.42,75964.1591,79302.1717,70541.8853,57868.4871,26660.0096,24456.5565,26204.5633,64897.9823,67096.2904,58754.3751,75799.9736,55781.0114,92017.5516,83743.4828,135560.4196,77494.15,58257.4391,68909.7693,59128.7649,36564.7373,615,226,347,34,3,3,2,0,355,11,159,75,51,26,21,12,260,8,111,67,39,23,10,2,122,111,96,66,45,54,68,53,122,493,328,110,21,15,19,287,161,93,62,6,6,119,105,185,2,203,1,478,53,2,2,25,49,9,44,8,13,54,24,537,72,530,13,54,43,5,2,1,510,98,445,72
127,2019,3,Taiwan,86353.6214,70479.7689,66757.458,127880.0633,255771.5679,225612.9057,369552.9085,,85569.1402,43496.2153,88731.3561,97239.3533,81554.241,83691.4364,90733.6973,,87037.0031,65300.3871,84568.8021,90528.962,83039.5706,97102.9514,119591.8742,114665.3316,62776.5195,74653.4538,76685.79,103728.8183,93044.067,96252.8867,93064.955,124713.0107,62776.5195,90724.6506,96895.6303,84134.8567,87975.8521,51429.9862,82786.3596,76403.0636,92199.1812,92122.0312,109148.225,,193372.1585,111639.1262,82145.635,78750.0391,85273.4528,107135.1937,112560.9804,85195.9641,80783.3882,154988.4846,,132608.1373,121869.9409,107361.2821,97159.0181,96840.6164,,46641.2758,53682.8897,106443.7609,67100.8859,94478.5904,67953.5166,81845.46,81925.4346,78184.9149,33000.0,41769.4176,87575.2692,84482.5521,88588.6261,,607,13,428,153,10,2,1,0,273,11,71,53,85,42,11,0,334,13,62,112,106,29,8,4,88,94,81,64,65,111,73,31,88,519,292,165,36,17,9,315,156,87,44,0,5,50,59,387,12,96,3,530,171,4,0,10,19,3,66,7,0,178,58,371,184,408,15,78,28,11,1,2,487,364,243,0
128,2019,3,Hong Kong,135455.7536,66284.8955,115327.3188,158384.0914,215369.826,261437.711,783000.0,,136983.1631,108927.2829,114857.9058,161009.248,142961.5265,150029.5309,93050.2793,186388.4163,134090.2016,78494.9202,126064.8815,133520.9415,134970.1179,157237.2207,122784.4455,97908.7653,112390.5835,105362.514,106749.9387,108221.6724,141036.1068,130644.6355,161940.9377,211191.8804,112390.5835,138924.32,153912.3951,114681.9987,91950.7684,95234.9319,111123.3118,111542.0997,138000.6047,173922.4168,173546.665,155428.0116,93484.0618,153922.5106,169882.7941,123338.9494,59406.045,142737.6195,81028.3533,136236.0553,130102.181,,,109407.6681,84030.3962,44464.092,139004.2324,95228.1106,,64386.1943,94458.4899,150492.1904,106866.1467,142427.1709,73863.5428,126667.3459,125723.0559,123494.3236,222298.8511,,136437.2452,143562.865,118245.8616,,651,10,357,267,14,2,1,0,307,18,72,81,87,30,17,2,344,7,63,98,107,52,14,3,83,75,74,65,61,109,110,74,83,568,374,151,17,10,16,277,197,104,64,5,4,64,98,384,3,94,8,578,155,0,0,7,11,3,62,6,0,68,73,510,103,534,14,41,39,24,5,0,542,426,225,0
129,2019,3,China,165893.43,142767.2291,140820.5667,196374.7206,201355.6259,131483.456,266955.7021,,154737.8665,141022.2732,143270.8164,162773.7387,157832.75,188866.0305,92786.8824,96599.4598,173005.4411,163484.605,178560.5085,177640.2909,168183.4833,128052.3967,181140.8698,,143577.0953,191744.7284,202731.9034,204303.8657,207039.6816,196985.9065,182626.8885,252855.317,143577.0953,200506.2967,197290.9173,208039.5642,223973.1839,153092.1416,179775.286,156660.5445,164311.2388,226231.3848,220836.213,248687.8943,182626.4083,205963.1803,143741.4011,149263.4488,187734.9464,196627.9038,158989.7052,166547.1579,136598.2425,231562.2044,,188726.0231,100189.8825,159886.59,167740.4876,110060.5087,,105495.0739,131790.4306,205043.3704,131318.5556,182673.7976,167418.6526,138112.4836,176326.9947,231168.773,244518.4,191320.05,166926.628,165857.8365,166533.303,,921,15,508,373,17,1,7,0,369,42,85,132,73,25,10,2,552,36,145,203,134,25,9,0,517,134,82,51,31,48,32,26,517,404,236,122,27,11,8,685,100,86,37,5,8,86,83,500,27,210,15,817,256,2,0,28,7,2,103,4,0,295,78,548,288,620,13,97,55,18,1,1,749,851,70,0
130,2019,3,Thailand,107355.6722,30020.2836,82978.822,138273.7402,169460.4318,,68662.9488,,105912.6863,32060.8768,100987.1045,91904.1357,126793.3457,191238.011,77940.9372,,107982.7237,0.0,111258.1376,117140.0026,88085.6139,99686.365,120116.0408,75347.28,89258.9437,102665.5319,94270.7456,100449.6509,132092.6148,129053.2807,170275.9517,75771.9827,89258.9437,114851.6608,114833.7859,112953.7173,119193.7508,100600.0,135000.0,101150.7627,97468.4477,118948.493,179027.245,68721.192,75052.0744,120394.717,125510.4154,91827.869,84936.4053,111147.2309,10500.0,117707.2172,142788.6792,105124.8168,149961.0717,104274.5614,101591.2561,70592.1275,97413.5868,123931.9433,2000.0,63145.9667,99460.3115,118789.889,77090.9952,114768.0679,112046.5494,97763.1606,118231.1372,281657.4984,64429.5496,246825.5681,100520.0515,98377.358,112684.2825,,216,12,112,66,24,0,2,0,70,4,18,22,17,6,3,0,146,1,37,63,28,12,4,1,60,29,29,24,17,35,15,7,60,156,99,40,15,1,1,117,46,33,15,2,3,48,26,69,10,62,1,164,39,2,3,17,19,2,18,3,1,40,16,160,42,165,9,21,5,6,2,4,178,81,135,0
131,2019,3,Singapore,144593.34,108922.9072,103401.7429,141038.3164,218004.829,262161.1102,295681.6678,,141223.4231,,110405.4646,142245.8622,199306.7159,283927.8249,150883.2799,,147701.6849,81804.555,167318.6938,148896.3385,125823.8422,130842.4158,128773.899,,132524.0195,132428.9872,147474.1913,115116.5013,108849.1362,170205.7655,179438.5935,258834.8181,132524.0195,149530.8655,151837.2898,157588.9595,103349.6484,117476.7104,62500.0,139094.3892,161764.1139,139243.6971,184644.567,,98243.3751,149763.4974,146985.2868,126439.2433,64121.6876,179372.1843,66412.5,154468.7731,178906.1569,,,197280.9696,167767.7969,132835.458,130981.7921,123112.6296,,102816.6925,53021.9695,148452.0175,130306.2592,147810.8884,160000.0,109582.0161,235152.4072,124130.4027,,,144462.9233,149667.8504,123492.804,,107,3,24,67,9,2,2,0,53,0,21,21,5,3,3,0,54,1,21,7,16,6,3,0,26,17,15,11,8,17,10,3,26,81,51,23,4,2,1,56,33,16,1,0,1,23,21,38,2,22,1,81,11,0,0,5,6,3,27,3,0,4,2,101,17,89,1,4,3,2,0,0,98,82,25,0
132,2019,3,Malaysia,108914.5498,75480.7782,79818.7135,122900.7177,168248.3022,161320.6,223754.5742,,125688.8432,138542.3899,93029.0723,157543.5226,147155.0595,102822.1508,65175.0085,,95121.0726,97156.6275,81742.0849,93566.9694,125489.829,95158.8219,104154.0828,,92236.6389,121974.4434,100813.82,134284.5506,94676.6342,121330.0717,65169.2316,458070.5945,92236.6389,121379.8361,131234.4953,111771.1167,136061.7521,61609.375,40000.0,101347.6878,117700.7591,123722.9102,263641.686,39246.485,,167938.1049,108957.9863,86323.6733,155554.3411,111307.4674,127500.0,114514.5916,120289.3885,66611.8336,,175981.0245,99485.6819,,104105.4627,31306.0282,,44233.0326,67245.7842,124660.0384,75698.0154,123646.2988,69328.4952,79947.8493,32441.1118,189969.5526,,,110900.8268,125507.0675,90458.6743,,188,6,68,106,4,1,3,0,83,4,26,28,15,4,6,0,105,4,36,28,17,10,10,0,79,48,19,17,5,10,8,2,79,109,49,43,14,2,1,139,30,13,5,1,0,25,34,85,3,40,1,140,23,2,0,10,24,0,40,4,0,34,10,144,49,130,9,20,2,5,0,0,161,92,96,0
133,2019,3,Indonesia,108163.6201,21955.5556,69363.9914,123721.2963,192397.7461,,,,105059.4226,98036.507,98779.0535,98907.2278,126400.8394,111731.0647,99886.8,,110876.6951,82696.1597,90357.4662,144597.6846,89986.8249,197584.4001,137695.8547,,95332.8079,140352.8685,137423.4648,122671.8551,80570.7319,91129.3441,103924.0262,,95332.8079,122778.283,106677.868,122955.0943,182569.7231,174972.2437,107934.5,108729.8779,113675.2715,86855.0306,166133.53,60935.5446,,127973.3332,59763.3265,118380.8689,29917.6063,97414.5175,26808.052,107911.9906,160446.9294,,,75479.1298,85676.7497,78575.9096,137755.9609,,,19282.6446,69622.5053,123296.8025,92520.2888,122621.0586,51938.7257,67625.707,,,,,112360.7115,109890.6693,54463.5152,,121,1,48,62,10,0,0,0,54,5,15,19,9,5,1,0,67,4,26,19,13,3,2,0,65,19,14,4,6,9,4,0,65,56,34,12,5,3,2,87,25,6,1,2,0,14,8,73,5,19,2,89,10,0,0,9,14,2,23,0,0,14,10,97,50,68,3,15,0,0,0,0,106,118,3,0
134,2019,3,Phillipines,100561.6596,42690.377,81985.0947,129218.5481,103823.7094,45535.8063,140192.6203,,117580.7736,78681.2084,114935.187,117072.2607,142153.3487,,61718.597,54604.11,91658.8846,127980.105,81408.3442,85238.327,111015.816,98437.7268,91299.6425,,90002.0627,103347.7115,118653.5255,52008.2455,119915.893,93996.1392,170728.2895,148681.3114,90002.0627,109900.6804,113260.7033,98800.3234,142374.246,137179.5881,56517.3357,95684.807,104283.921,100947.0476,109282.7349,,289041.95,132131.7194,99749.6722,92723.9331,122644.24,86242.8372,27486.3713,118140.7457,157455.2385,289041.95,,68383.1825,59688.1487,77813.2025,91608.6419,92140.3907,,39314.6806,50658.5325,107425.3201,93682.5274,102933.42,86006.7029,97593.8197,158707.735,129000.0,,323532.4,97854.3614,99021.484,102790.6192,,127,3,61,41,14,2,6,0,45,2,17,12,12,0,1,1,82,3,24,27,14,12,2,0,58,21,21,6,6,7,3,5,58,69,36,24,2,5,2,91,20,8,7,0,1,31,18,50,1,25,2,80,6,1,0,29,8,5,22,3,0,14,3,110,28,94,5,16,4,1,0,1,105,73,54,0
135,2019,3,Vietnam,73537.4536,52806.439,58389.1062,103598.5548,166666.6667,223384.8197,,,64677.442,113506.6223,37018.3819,72533.7088,61316.8164,79195.9324,32728.8641,,79194.9339,42770.8135,71902.8383,96888.9738,114731.8545,38909.5922,27186.4025,61864.12,59832.1374,89586.1482,100791.8597,195475.2082,62423.6118,198800.0,273554.1169,49940.3244,59832.1374,106738.457,123231.2996,88225.5907,111735.1104,,,66460.9932,137743.5159,30000.0,60562.6424,119471.8515,,98593.7193,88379.4061,54558.1729,34614.9623,109931.1598,63381.1896,73966.1989,25370.8562,149000.0,,99468.2007,71367.8474,,117316.3666,,,42828.3867,23747.7223,114277.3619,51595.9504,101884.807,54424.4698,99073.9024,,,26952.08,,72419.1523,60830.7612,98507.7825,,155,14,102,34,3,2,0,0,62,7,14,20,13,5,3,0,93,12,26,26,18,7,3,1,111,26,4,3,5,1,2,3,111,44,19,18,7,0,0,136,14,1,2,2,0,23,13,84,8,23,4,131,34,1,0,10,8,0,9,0,0,81,11,63,83,64,8,8,0,0,1,0,146,117,38,0
136,2019,3,India,148674.4386,10746.396,184526.6562,101591.9533,272686.7827,,212000.0,,146961.8396,10746.396,83566.3118,95869.3972,265002.6197,92197.855,103650.0,,152630.2136,74501.8667,36650.0,202044.8804,100000.0,,,,154964.8705,98132.1656,103650.0,,,,,,154964.8705,99909.793,99909.793,,,,,154964.8705,98132.1656,103650.0,,,,133747.0968,123594.2098,67089.7668,124018.55,242826.6742,20000.0,163499.9639,128167.0303,,,60504.9472,118339.5167,109000.0,224016.3455,,,,42385.8633,156257.6368,61847.8883,173377.0474,,283373.291,208529.6607,,,,113054.1677,152239.8589,64505.6425,,28,1,8,14,4,0,1,0,20,1,6,4,7,1,1,0,8,1,1,5,1,0,0,0,25,2,1,0,0,0,0,0,25,3,3,0,0,0,0,25,2,1,0,0,0,4,5,7,1,10,1,18,4,0,0,5,3,1,5,0,0,0,2,26,6,22,0,4,3,0,0,0,21,27,1,0
137,2019,3,UK,189897.6958,22403.331,69006.1018,136916.5977,261221.9764,206313.1186,252728.6891,,191000.5004,151489.3663,200032.589,218559.177,163498.9053,228684.7044,134281.6728,22997.3872,188270.6459,154764.1873,185372.7559,215883.5062,160908.7108,137495.5341,366854.7473,,191807.0344,207581.9942,175797.6229,132582.3941,167000.0,58973.4743,,239394.28,191807.0344,183866.8788,147707.1429,175462.5308,238386.7658,225512.8883,176788.6385,193841.7074,147707.1429,,,,,204364.4588,204781.4892,178280.0796,22403.331,150366.1719,,197489.0741,178221.4171,,,199759.2306,148901.5987,171702.7358,186108.5442,112585.8599,,66408.4764,62153.475,205820.4275,169477.0006,192603.5449,304817.0759,193594.9203,247410.7745,142780.0525,,229963.6035,188726.7831,195570.4245,143319.3412,,89,1,7,34,37,8,2,0,54,2,15,15,10,7,3,2,35,2,10,9,4,8,2,0,67,12,4,3,1,1,0,1,67,22,8,6,3,4,1,81,8,0,0,0,0,24,30,24,1,10,0,78,19,0,0,6,14,3,8,10,0,6,4,79,20,67,2,3,4,4,0,1,77,80,9,0
138,2019,3,Germany,222757.3532,73055.9589,86228.8181,173552.6368,239130.0369,279416.6686,426882.8761,,211769.7997,243002.3855,174706.2436,177940.013,279216.009,210852.0844,390756.5931,392258.804,243106.0657,303747.2712,217792.4923,237815.2887,293449.5375,317803.2532,,,227664.1771,193254.8113,269881.731,213218.4796,281973.274,188876.3897,107436.0616,306567.7177,227664.1771,212060.0176,222542.761,166193.6563,298835.5361,174718.1122,243813.758,222792.5779,194980.1999,295283.5154,67800.0,611000.0,,197875.221,228827.679,243290.9339,,221895.4286,,227558.8166,253881.1295,108623.1287,101748.926,230959.3604,200349.0582,187815.7242,232914.9125,288592.9327,,31115.699,111423.4955,236906.7768,190202.422,230032.0842,230815.5094,194253.6393,243306.066,247186.0257,,,222177.6231,227850.0176,138145.1415,,134,3,5,40,60,21,5,0,86,6,27,24,14,11,3,1,48,1,25,13,6,3,0,0,91,21,8,5,1,2,3,3,91,43,19,14,5,2,3,115,14,3,1,1,0,37,33,36,0,28,0,111,30,2,1,11,22,6,19,8,0,2,12,120,24,108,2,6,5,4,0,0,119,127,7,0
