青森県平内町,4,1,1,1,1,1,1,1,1,1,1,6,6,6,6,6,6,6,6
青森県今別町,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
青森県蓬田村,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
青森県外ヶ浜町,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
青森県鰺ヶ沢町,1,2,2,2,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4
青森県深浦町,0,2,2,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4
青森県西目屋村,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
青森県藤崎町,0,1,2,2,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4
青森県大鰐町,0,2,2,3,3,4,4,4,4,5,5,5,5,5,5,5,5,5,5
青森県田舎館村,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
青森県板柳町,0,7,7,7,7,8,8,8,8,8,8,9,10,10,10,10,10,11,11
青森県鶴田町,6,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
青森県中泊町,0,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3
青森県野辺地町,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
青森県七戸町,0,3,3,4,4,4,5,5,5,5,4,4,4,4,4,4,4,4,4
青森県六戸町,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
青森県横浜町,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
青森県東北町,21,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5,5
青森県六ヶ所村,0,0,0,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2
青森県おいらせ町,3,2,2,2,2,2,2,2,2,2,3,3,4,4,5,5,5,5,5
青森県大間町,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
青森県東通村,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
青森県風間浦村,0,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3
青森県佐井村,2,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4
青森県三戸町,3,6,6,6,6,6,8,8,8,9,9,12,12,12,12,12,12,14,14
青森県五戸町,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
青森県田子町,0,9,9,10,11,14,14,14,14,14,14,14,14,14,14,14,14,15,15
青森県南部町,0,3,3,3,3,3,3,4,4,4,4,5,5,5,5,5,5,6,6
青森県階上町,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5
青森県新郷村,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
岩手県小計,90,291,299,332,362,431,446,554,556,573,594,630,652,657,665,668,671,700,700
岩手県盛岡市,7,90,90,106,112,121,127,144,144,148,156,164,170,170,173,174,174,179,179
岩手県宮古市,0,12,12,12,12,16,16,18,18,19,20,19,19,19,20,21,22,23,23
岩手県大船渡市,0,8,8,9,10,11,12,14,14,15,15,15,15,15,15,15,15,15,15
岩手県花巻市,0,24,25,26,29,31,32,39,39,41,43,48,50,50,50,50,50,55,55
岩手県北上市,5,15,16,18,28,32,28,33,33,34,35,37,42,42,42,42,42,45,45
岩手県久慈市,1,4,5,5,5,7,8,13,13,13,13,13,14,14,14,14,14,16,16
岩手県遠野市,2,7,7,8,8,10,11,12,12,12,12,12,13,13,13,13,13,13,13
岩手県一関市,0,16,16,18,18,25,27,38,38,39,39,39,39,39,39,39,39,40,40
岩手県陸前高田市,3,2,4,4,4,5,5,10,10,10,10,10,10,10,10,10,10,10,10
岩手県釜石市,0,14,14,15,16,16,16,17,17,17,17,17,17,17,17,17,17,18,18
岩手県二戸市,2,10,10,11,11,11,11,16,16,17,17,17,19,19,20,20,20,21,21
岩手県八幡平市,3,7,9,10,11,17,17,21,22,22,23,24,24,26,27,27,28,28,28
